Date,Close,50-day MA,200-day MA,Golden Cross,,,,,,,,,,,,
9/13/2024,562.01,549.729,515.9495,0,,,,,,,,,,,,
9/16/2024,562.84,549.893,516.48905,0,,,,,,,,,,,,
9/17/2024,563.07,550.0488,517.03135,0,,,,,,,,,,,,
9/18/2024,561.4,550.1604,517.55635,0,,,,,,,,,,,,
9/19/2024,570.98,550.3536,518.11575,0,,,,,,,,,,,,
9/20/2024,568.25,550.589,518.67355,0,,,,,,,,,,,,
9/23/2024,569.67,550.7826,519.2389,0,,,,,,,,,,,,
9/24/2024,571.3,550.978,519.8216,0,,,,,,,,,,,,
9/25/2024,570.04,551.0816,520.38065,0,,,,,,,,,,,,
9/26/2024,572.3,551.3888,520.94115,0,,,,,,,,,,,,
9/27/2024,571.47,551.765,521.48855,0,,,,,,,,,,,,
9/30/2024,573.76,552.2604,522.03685,0,,,,,,,,,,,,
10/1/2024,568.62,552.5398,522.52745,0,,,,,,,,,,,,
10/2/2024,568.86,552.8414,523.0117,0,,,,,,,,,,,,
10/3/2024,567.82,553.3732,523.50415,0,,,,,,,,,,,,
10/4/2024,572.98,554.0646,524.0092,0,,,,,,,,,,,,
10/7/2024,567.8,554.5318,524.474,0,,,,,,,,,,,,
10/8/2024,573.17,555.1,524.99855,0,,,,,,,,,,,,
10/9/2024,577.14,555.8028,525.52075,0,,,,,,,,,,,,
10/10/2024,576.13,556.3092,526.03315,0,,,,,,,,,,,,
10/11/2024,579.58,557.0406,526.5528,0,,,,,,,,,,,,
10/14/2024,584.32,558.069,527.09185,0,,,,,,,,,,,,
10/15/2024,579.78,559.317,527.6073,0,,,,,,,,,,,,
10/16/2024,582.3,560.52,528.14225,0,,,,,,,,,,,,
10/17/2024,582.35,561.7938,528.69075,0,,,,,,,,,,,,
10/18/2024,584.59,562.8726,529.26975,0,,,,,,,,,,,,
10/21/2024,583.63,563.8854,529.8515,0,,,,,,,,,,,,
10/22/2024,583.32,564.8864,530.4285,0,,,,,,,,,,,,
10/23/2024,577.99,565.6054,530.94545,0,,,,,,,,,,,,
10/24/2024,579.24,566.3152,531.47225,0,,,,,,,,,,,,
10/25/2024,579.04,566.8346,531.98465,0,,,,,,,,,,,,
10/28/2024,580.83,567.365,532.50705,0,,,,,,,,,,,,
10/29/2024,581.77,567.8082,533.0325,0,,,,,,,,,,,,
10/30/2024,580.01,568.2344,533.5579,0,,,,,,,,,,,,
10/31/2024,568.64,568.3948,534.03965,0,,,,,,,,,,,,
11/1/2024,571.04,568.6912,534.5124,0,,,,,,,,,,,,
11/4/2024,569.81,568.8448,534.9493,0,,,,,,,,,,,,
11/5/2024,576.7,569.163,535.41555,0,,,,,,,,,,,,
11/6/2024,591.04,569.7526,535.94645,0,,,,,,,,,,,,
11/7/2024,595.61,570.4988,536.49755,0,,,,,,,,,,,,
11/8/2024,598.19,571.2956,537.04835,0,,,,,,,,,,,,
11/11/2024,598.76,571.9972,537.6051,0,,,,,,,,,,,,
11/12/2024,596.9,572.8936,538.13325,0,,,,,,,,,,,,
11/13/2024,597.19,573.8184,538.66475,0,,,,,,,,,,,,
11/14/2024,593.35,574.6932,539.2171,0,,,,,,,,,,,,
11/15/2024,585.75,575.601,539.69985,0,,,,,,,,,,,,
11/18/2024,588.15,576.4358,540.16885,0,,,,,,,,,,,,
11/19/2024,590.3,577.266,540.6576,0,,,,,,,,,,,,
11/20/2024,590.5,577.9876,541.1402,0,,,,,,,,,,,,
11/21/2024,593.67,578.6792,541.61805,0,,,,,,,,,,,,
11/22/2024,595.51,579.3492,542.104,0,,,,,,,,,,,,
11/25/2024,597.53,580.043,542.58565,0,,,,,,,,,,,,
11/26/2024,600.65,580.7946,543.084,0,,,,,,,,,,,,
11/27/2024,598.83,581.5432,543.60775,0,,,,,,,,,,,,
11/29/2024,602.55,582.1746,544.12765,0,,,,,,,,,,,,
12/2/2024,603.63,582.8822,544.63575,0,,,,,,,,,,,,
12/3/2024,603.91,583.567,545.15775,0,,,,,,,,,,,,
12/4/2024,607.66,584.2942,545.71225,0,,,,,,,,,,,,
12/5/2024,606.66,585.0266,546.2595,0,,,,,,,,,,,,
12/6/2024,607.81,585.7368,546.76105,0,,,,,,,,,,,,
12/9/2024,604.68,586.401,547.2452,0,,,,,,,,,,,,
12/10/2024,602.8,586.9818,547.72925,0,,,,,,,,,,,,
12/11/2024,607.46,587.7586,548.2319,0,,,,,,,,,,,,
12/12/2024,604.33,588.468,548.72225,0,,,,,,,,,,,,
12/13/2024,604.21,589.1958,549.2029,0,,,,,,,,,,,,
12/16/2024,606.79,589.872,549.6726,0,,,,,,,,,,,,
12/17/2024,604.29,590.6018,550.13255,0,,,,,,,,,,,,
12/18/2024,586.28,590.864,550.52805,0,,,,,,,,,,,,
12/19/2024,586.1,591.0432,550.9098,0,,,,,,,,,,,,
12/20/2024,591.15,591.3436,551.2915,0,,,,,,,,,,,,
12/23/2024,594.69,591.6458,551.70635,0,,,,,,,,,,,,
12/24/2024,601.3,591.9854,552.15645,0,,,,,,,,,,,,
12/26/2024,601.34,592.4166,552.57925,0,,,,,,,,,,,,
12/27/2024,595.01,592.6708,552.97445,0,,,,,,,,,,,,
12/30/2024,588.22,592.7882,553.3408,0,,,,,,,,,,,,
12/31/2024,586.08,592.818,553.72205,0,,,,,,,,,,,,
1/2/2025,584.64,592.8382,554.08095,0,,,,,,,,,,,,
1/3/2025,591.95,593.0108,554.46215,0,,,,,,,,,,,,
1/6/2025,595.36,593.3582,554.83655,0,,,,,,,,,,,,
1/7/2025,588.63,593.546,555.1687,0,,,,,,,,,,,,
1/8/2025,589.49,593.755,555.5101,0,,,,,,,,,,,,
1/10/2025,580.49,593.7482,555.8137,0,,,,,,,,,,,,
1/13/2025,581.39,593.7406,556.1266,0,,,,,,,,,,,,
1/14/2025,582.19,593.7842,556.4217,0,,,,,,,,,,,,
1/15/2025,592.78,594.267,556.77025,0,,,,,,,,,,,,
1/16/2025,591.64,594.679,557.11765,0,,,,,,,,,,,,
1/17/2025,597.58,595.2344,557.51135,0,,,,,,,,,,,,
1/21/2025,603.05,595.7614,557.92955,0,,,,,,,,,,,,
1/22/2025,606.44,596.0694,558.3964,0,,,,,,,,,,,,
1/23/2025,609.75,596.3522,558.853,0,,,,,,,,,,,,
1/24/2025,607.97,596.5478,559.29925,0,,,,,,,,,,,,
1/27/2025,599.37,596.56,559.6995,0,,,,,,,,,,,,
1/28/2025,604.52,596.7124,560.1515,0,,,,,,,,,,,,
1/29/2025,601.81,596.8048,560.57055,0,,,,,,,,,,,,
1/30/2025,605.04,597.0386,561.0415,0,,,,,,,,,,,,
1/31/2025,601.82,597.36,561.52835,0,,,,,,,,,,,,
2/3/2025,597.77,597.5524,561.99955,0,,,,,,,,,,,,
2/4/2025,601.78,597.782,562.5057,0,,,,,,,,,,,,
2/5/2025,604.22,598.0564,563.0292,0,,,,,,,,,,,,
2/6/2025,606.32,598.3094,563.585,0,,,,,,,,,,,,
2/7/2025,600.77,598.4146,564.09025,0,,,,,,,,,,,,
2/10/2025,604.85,598.561,564.58625,0,,,,,,,,,,,,
2/11/2025,605.31,598.6542,565.08575,0,,,,,,,,,,,,
2/12/2025,603.36,598.7448,565.5851,0,,,,,,,,,,,,
2/13/2025,609.73,598.8884,566.09245,0,,,,,,,,,,,,
2/14/2025,609.7,599.0098,566.59065,0,,,,,,,,,,,,
2/18/2025,611.49,599.1614,567.1382,0,,,,,,,,,,,,
2/19/2025,612.93,599.2668,567.7011,0,,,,,,,,,,,,
2/20/2025,610.38,599.3412,568.22785,0,,,,,,,,,,,,
2/21/2025,599.94,599.1838,568.6711,0,,,,,,,,,,,,
2/24/2025,597.21,599.0344,569.0743,0,,,,,,,,,,,,
2/25/2025,594.24,598.8632,569.4598,0,,,,,,,,,,,,
2/26/2025,594.54,598.6048,569.84655,0,,,,,,,,,,,,
2/27/2025,585.05,598.2192,570.17095,0,,,,,,,,,,,,
2/28/2025,594.18,598.0186,570.53765,0,,,,,,,,,,,,
3/3/2025,583.77,597.5582,570.85195,0,,,,,,,,,,,,
3/4/2025,576.86,597.0096,571.11975,0,,,,,,,,,,,,
3/5/2025,583.06,596.9452,571.38615,0,,,,,,,,,,,,
3/6/2025,572.71,596.6774,571.60625,0,,,,,,,,,,,,
3/7/2025,575.92,596.3728,571.8386,0,,,,,,,,,,,,
3/10/2025,560.58,595.6906,571.9912,0,,,,,,,,,,,,
3/11/2025,555.92,594.783,572.114,0,,,,,,,,,,,,
3/12/2025,558.87,593.9336,572.2592,0,,,,,,,,,,,,
3/13/2025,551.42,593.0618,572.3865,0,,,,,,,,,,,,
3/14/2025,562.81,592.5536,572.55335,0,,,,,,,,,,,,
3/17/2025,567.15,592.175,572.74005,0,,,,,,,,,,,,
3/18/2025,561.02,591.7026,572.91465,0,,,,,,,,,,,,
3/19/2025,567.13,591.2062,573.13725,0,,,,,,,,,,,,
3/20/2025,565.49,590.6088,573.32785,0,,,,,,,,,,,,
3/21/2025,563.98,590.1158,573.50875,0,,,,,,,,,,,,
3/24/2025,574.08,589.8076,573.7372,0,,,,,,,,,,,,
3/25/2025,575.46,589.707,573.94115,0,,,,,,,,,,,,
3/26/2025,568.59,589.451,574.1108,0,,,,,,,,,,,,
3/27/2025,567.08,589.1488,574.27615,0,,,,,,,,,,,,
3/28/2025,555.66,588.4064,574.37615,0,,,,,,,,,,,,
3/31/2025,559.39,587.7614,574.48835,0,,,,,,,,,,,,
4/1/2025,560.97,587.0292,574.5864,0,,,,,,,,,,,,
4/2/2025,564.52,586.2586,574.69675,0,,,,,,,,,,,,
4/3/2025,536.7,584.8638,574.66635,0,,,,,,,,,,,,
4/4/2025,505.28,582.7744,574.45725,0,,,,,,,,,,,,
4/7/2025,504.38,580.7026,574.2367,0,,,,,,,,,,,,
4/8/2025,496.48,578.6448,573.9841,0,,,,,,,,,,,,
4/9/2025,548.62,577.5268,574.00465,0,,,,,,,,,,,,
4/10/2025,524.58,575.9822,573.91385,0,,,,,,,,,,,,
4/11/2025,533.94,574.5602,573.8594,0,,,,,,,,,,,,
4/14/2025,539.12,573.3062,573.82745,0,,,,,,,,,,,,
4/15/2025,537.61,572.103,573.78365,0,,,,,,,,,,,,
4/16/2025,525.66,570.5806,573.69085,0,,,,,,,,,,,,
4/17/2025,526.41,569.0244,573.5962,0,,,,,,,,,,,,
4/21/2025,513.88,567.1756,573.42055,0,,,,,,,,,,,,
4/22/2025,527.25,565.7052,573.2995,0,,,,,,,,,,,,
4/23/2025,535.42,564.3166,573.2034,0,,,,,,,,,,,,
4/24/2025,546.69,563.1442,573.16045,0,,,,,,,,,,,,
4/25/2025,550.64,562.0898,573.13455,0,,,,,,,,,,,,
4/28/2025,550.85,560.9122,573.0822,0,,,,,,,,,,,,
4/29/2025,554.32,559.8046,573.0714,0,,,,,,,,,,,,
4/30/2025,554.54,558.6656,573.04415,0,,,,,,,,,,,,
5/1/2025,558.47,557.5764,573.02885,0,,,,,,,,,,,,
5/2/2025,566.76,556.704,573.03835,0,,,,,,,,,,,,
5/5/2025,563.51,555.9754,573.0712,0,,,,,,,,,,,,
5/6/2025,558.8,555.2072,573.1019,0,,,,,,,,,,,,
5/7/2025,561.15,554.5454,573.1627,0,,,,,,,,,,,,
5/8/2025,565.06,553.9558,573.21475,0,,,,,,,,,,,,
5/9/2025,564.34,553.5416,573.26755,0,,,,,,,,,,,,
5/12/2025,582.99,553.3178,573.47635,0,,,,,,,,,,,,
5/13/2025,586.84,553.3792,573.7185,0,,,,,,,,,,,,
5/14/2025,587.59,553.5938,573.93425,0,,,,,,,,,,,,
5/15/2025,590.46,553.7418,574.16275,0,,,,,,,,,,,,
5/16/2025,594.2,554.1716,574.42375,0,,,,,,,,,,,,
5/19/2025,594.85,554.5502,574.64395,0,,,,,,,,,,,,
5/20/2025,592.85,555.1956,574.89315,0,,,,,,,,,,,,
5/21/2025,582.86,555.7344,575.14295,0,,,,,,,,,,,,
5/22/2025,583.09,556.2188,575.4715,0,,,,,,,,,,,,
5/23/2025,579.11,556.7726,575.7563,0,,,,,,,,,,,,
5/27/2025,591.15,557.3394,576.11875,0,,,,,,,,,,,,
5/28/2025,587.73,557.751,576.40415,0,,,,,,,,,,,,
5/29/2025,590.05,558.3316,576.68945,0,,,,,,,,,,,,
5/30/2025,589.39,558.7768,576.97005,0,,,,,,,,,,,,
6/2/2025,592.71,559.3212,577.2234,0,,,,,,,,,,,,
6/3/2025,596.09,559.9634,577.4851,0,,,,,,,,,,,,
6/4/2025,595.93,560.4004,577.6994,0,,,,,,,,,,,,
6/5/2025,593.05,560.7522,577.8931,0,,,,,,,,,,,,
6/6/2025,599.14,561.3632,578.09075,0,,,,,,,,,,,,
6/9/2025,599.68,562.0152,578.29565,0,,,,,,,,,,,,
6/10/2025,603.08,562.9636,578.50795,0,,,,,,,,,,,,
6/11/2025,601.36,563.803,578.73365,0,,,,,,,,,,,,
6/12/2025,603.75,564.6586,578.94175,0,,,,,,,,,,,,
6/13/2025,597,565.3082,579.1228,0,,,,,,,,,,,,
6/16/2025,602.68,566.6278,579.3284,0,,,,,,,,,,,,
6/17/2025,597.53,568.4728,579.52455,0,,,,,,,,,,,,
6/18/2025,597.44,570.334,579.72,0,,,,,,,,,,,,
6/20/2025,594.28,572.29,579.873,0,,,,,,,,,,,,
6/23/2025,600.15,573.3206,580.11335,0,,,,,,,,,,,,
6/24/2025,606.78,574.9646,580.3925,0,,,,,,,,,,,,
6/25/2025,607.12,576.4282,580.68005,0,,,,,,,,,,,,
6/26/2025,611.87,577.8832,581.0376,0,,,,,,,,,,,,
6/27/2025,614.91,579.4292,581.3801,0,,,,,,,,,,,,
6/30/2025,617.85,581.273,581.7254,0,,,,,,,,,,,,
7/1/2025,617.65,583.0978,582.04155,1,,,,,,,,,,,,
7/2/2025,620.45,585.2292,582.34835,0,,,,,,,,,,,,
7/3/2025,625.34,587.191,582.665,0,,,,,,,,,,,,
7/7/2025,620.68,588.8962,582.9542,0,,,,,,,,,,,,
7/8/2025,620.34,590.3692,583.24055,0,,,,,,,,,,,,
7/9/2025,624.06,591.8376,583.55385,0,,,,,,,,,,,,
7/10/2025,625.82,593.337,583.82805,0,,,,,,,,,,,,
7/11/2025,623.62,594.723,584.1049,0,,,,,,,,,,,,
7/14/2025,624.81,596.1284,584.3806,0,,,,,,,,,,,,
7/15/2025,622.14,597.4018,584.6348,0,,,,,,,,,,,,
7/16/2025,624.22,598.551,584.9057,0,,,,,,,,,,,,
7/17/2025,628.04,599.8416,585.1844,0,,,,,,,,,,,,
7/18/2025,627.58,601.2172,585.46495,0,,,,,,,,,,,,
7/21/2025,628.77,602.5696,585.74,0,,,,,,,,,,,,
7/22/2025,628.86,603.8456,586.0412,0,,,,,,,,,,,,
7/23/2025,634.21,605.243,586.36795,0,,,,,,,,,,,,
7/24/2025,634.42,606.2716,586.70095,0,,,,,,,,,,,,
7/25/2025,637.1,607.2768,587.02155,0,,,,,,,,,,,,
7/28/2025,636.94,608.2638,587.36725,0,,,,,,,,,,,,
7/29/2025,635.26,609.1598,587.6777,0,,,,,,,,,,,,
7/30/2025,634.46,609.965,587.9643,0,,,,,,,,,,,,
7/31/2025,632.08,610.7096,588.24405,0,,,,,,,,,,,,
8/1/2025,621.72,611.287,588.45475,0,,,,,,,,,,,,
8/4/2025,631.17,612.2532,588.689,0,,,,,,,,,,,,
8/5/2025,627.97,613.1508,588.92995,0,,,,,,,,,,,,
8/6/2025,632.78,614.2242,589.18235,0,,,,,,,,,,,,
8/7/2025,632.25,615.0462,589.43185,0,,,,,,,,,,,,
8/8/2025,637.18,616.0352,589.6948,0,,,,,,,,,,,,
8/11/2025,635.92,616.9526,589.95625,0,,,,,,,,,,,,
8/12/2025,642.69,618.0186,590.2531,0,,,,,,,,,,,,
8/13/2025,644.89,619.0622,590.5876,0,,,,,,,,,,,,
8/14/2025,644.95,620.0394,590.91615,0,,,,,,,,,,,,
8/15/2025,643.44,620.9896,591.23815,0,,,,,,,,,,,,
8/18/2025,643.3,621.9946,591.5505,0,,,,,,,,,,,,
8/19/2025,639.81,622.808,591.8407,0,,,,,,,,,,,,
8/20/2025,638.11,623.5766,592.1312,0,,,,,,,,,,,,
8/21/2025,635.55,624.226,592.46575,0,,,,,,,,,,,,
8/22/2025,645.31,625.105,592.8371,0,,,,,,,,,,,,
8/25/2025,642.47,625.8794,593.2004,0,,,,,,,,,,,,
8/26/2025,645.16,626.8426,593.5427,0,,,,,,,,,,,,
8/27/2025,646.63,627.7216,593.82065,0,,,,,,,,,,,,
8/28/2025,648.92,628.7494,594.0872,0,,,,,,,,,,,,
8/29/2025,645.05,629.7016,594.3215,0,,,,,,,,,,,,
9/2/2025,640.27,630.6214,594.52905,0,,,,,,,,,,,,
9/3/2025,643.74,631.4932,594.76325,0,,,,,,,,,,,,
9/4/2025,649.12,632.34,595.0229,0,,,,,,,,,,,,
9/5/2025,647.24,633.1424,595.29235,0,,,,,,,,,,,,
9/8/2025,648.83,633.8816,595.60775,0,,,,,,,,,,,,
9/9/2025,650.33,634.59,595.91865,0,,,,,,,,,,,,
9/10/2025,652.21,635.2772,596.2282,0,,,,,,,,,,,,
9/11/2025,657.63,636.0768,596.56385,0,,,,,,,,,,,,
9/12/2025,657.41,636.816,596.88255,0,,,,,,,,,,,,
9/15/2025,660.91,637.5274,597.20955,0,,,,,,,,,,,,
9/16/2025,660,638.3138,597.5219,0,,,,,,,,,,,,
9/17/2025,659.18,639.0906,597.81455,0,,,,,,,,,,,,
9/18/2025,662.26,639.8546,598.1317,0,,,,,,,,,,,,
9/19/2025,663.7,640.6122,598.43745,0,,,,,,,,,,,,
9/22/2025,666.84,641.4766,598.7535,0,,,,,,,,,,,,
9/23/2025,663.21,642.2446,599.05,0,,,,,,,,,,,,
9/24/2025,661.1,643.0238,599.3172,0,,,,,,,,,,,,
9/25/2025,658.05,643.7004,599.57415,0,,,,,,,,,,,,
9/26/2025,661.82,644.376,599.8442,0,,,,,,,,,,,,
9/29/2025,663.68,645.098,600.1392,0,,,,,,,,,,,,
9/30/2025,666.18,645.8462,600.4561,0,,,,,,,,,,,,
10/1/2025,668.45,646.638,600.76105,0,,,,,,,,,,,,
10/2/2025,669.22,647.3382,601.0855,0,,,,,,,,,,,,
10/3/2025,669.21,648.034,601.4105,0,,,,,,,,,,,,
10/6/2025,671.61,648.7242,601.7346,0,,,,,,,,,,,,
10/7/2025,669.12,649.3678,602.05875,0,,,,,,,,,,,,
10/8/2025,673.11,650.1248,602.4929,0,,,,,,,,,,,,
10/9/2025,671.16,650.8588,602.9182,0,,,,,,,,,,,,
10/10/2025,653.02,651.2776,603.22755,0,,,,,,,,,,,,
10/13/2025,663.04,652.104,603.5693,0,,,,,,,,,,,,
10/14/2025,662.23,652.7252,603.87395,0,,,,,,,,,,,,
10/15/2025,665.17,653.4692,604.1931,0,,,,,,,,,,,,
10/16/2025,660.64,654.0264,604.52125,0,,,,,,,,,,,,
10/17/2025,664.39,654.6692,604.9021,0,,,,,,,,,,,,
10/20/2025,671.3,655.3516,605.3282,0,,,,,,,,,,,,
10/21/2025,671.29,656.059,605.76145,0,,,,,,,,,,,,
10/22/2025,667.8,656.5612,606.1407,0,,,,,,,,,,,,
10/23/2025,671.76,657.0986,606.5227,0,,,,,,,,,,,,
10/24/2025,677.25,657.7446,606.9658,0,,,,,,,,,,,,
10/27/2025,685.24,658.5806,607.44455,0,,,,,,,,,,,,
10/28/2025,687.06,659.4558,607.9774,0,,,,,,,,,,,,
10/29/2025,687.39,660.4074,608.5074,0,,,,,,,,,,,,
10/30/2025,679.83,661.2418,608.9956,0,,,,,,,,,,,,
10/31/2025,682.06,662.172,609.442,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,"What was the close price on the date of the most recent ""golden cross""?",,,,,,,,,,,
,,,,,617.65,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,SNI
